time,latitude,longitude,depth
2018-07-09T02:47:36.160Z,19.4165001,-155.2541656,-0.18
2018-07-09T02:42:28.360Z,51.447,-174.7802,39.33
2018-07-09T02:41:48.390Z,19.4008331,-155.2624969,0.22
2018-07-09T02:41:42.720Z,19.4055004,-155.2630005,0.48
2018-07-09T02:22:47.160Z,19.4193325,-155.2651672,0.19
2018-07-09T02:06:32.960Z,19.4103336,-155.2675018,0.71
2018-07-09T02:04:41.420Z,19.4021664,-155.2678375,0.6
2018-07-09T01:59:19.560Z,19.4104996,-155.2749939,0.52
2018-07-09T01:57:56.110Z,19.4080009,-155.2786713,0.42
2018-07-09T01:29:41.090Z,19.4113331,-155.2649994,0.92
2018-07-09T01:28:56.820Z,19.4155006,-155.2754974,0.01
2018-07-09T01:25:54.880Z,19.4118333,-155.275,0.39
2018-07-09T01:25:24.330Z,19.4125004,-155.2825012,0.68
2018-07-09T01:24:16.930Z,19.4023342,-155.2713318,1.51
2018-07-09T01:24:13.690Z,19.4046669,-155.2714996,0.81
2018-07-09T01:24:01.540Z,19.3938332,-155.2881622,0.6
2018-07-09T01:05:23.890Z,19.3248329,-155.3939972,8.82
2018-07-09T00:51:04.270Z,19.4080009,-155.272995,0.11
2018-07-09T00:14:18.530Z,19.0093,-66.8088,14
2018-07-08T23:52:54.500Z,19.4111671,-155.2704926,0.55
2018-07-08T23:52:42.830Z,19.3921661,-155.2836609,-0.26
2018-07-08T23:43:38.780Z,-42.5157,173.3332,14.54
2018-07-08T23:41:07.690Z,19.4061661,-155.2644958,0.39
2018-07-08T23:29:15.510Z,19.4073334,-155.2833405,0.32
2018-07-08T23:27:14.370Z,19.4160004,-155.2706604,1.19
2018-07-08T23:25:52.210Z,15.7893,-86.6639,10
2018-07-08T23:14:09.900Z,19.4468327,-154.9111633,-0.32
2018-07-08T22:49:18.240Z,19.4085007,-155.2736664,0.48
2018-07-08T22:48:35.130Z,19.3823338,-155.2706604,-0.5
2018-07-08T22:37:17.160Z,19.3948326,-155.2776642,1.83
2018-07-08T22:29:06.486Z,63.6614,-150.9815,172.9
2018-07-08T21:26:58.010Z,19.4064999,-155.2709961,0.73
2018-07-08T21:24:24.060Z,19.4083328,-155.2723389,0.48
2018-07-08T21:07:01.640Z,32.2716,142.0759,10
2018-07-08T21:04:36.570Z,-19.0404,169.5068,259.29
2018-07-08T20:41:47.950Z,-1.9989,128.921,21.11
2018-07-08T20:32:15.360Z,35.495,22.9621,49.5
2018-07-08T20:13:23.100Z,19.5076675,-155.3715057,4.46
2018-07-08T19:46:37.000Z,-5.8726,103.36,39.84
2018-07-08T18:58:59.200Z,19.3938332,-155.2794952,1.17
2018-07-08T18:53:07.180Z,33.2817,130.2209,10
2018-07-08T18:29:12.690Z,19.4125004,-155.2608337,1.38
2018-07-08T18:29:03.530Z,19.4274998,-155.2675018,-0.07
2018-07-08T18:28:56.620Z,19.4113331,-155.2680054,0.87
2018-07-08T17:48:32.440Z,19.4069996,-155.2646637,0.81
2018-07-08T15:29:38.460Z,-33.7077,-71.2932,50.22
2018-07-08T13:15:56.140Z,35.6019,27.9159,10
2018-07-08T12:54:50.470Z,19.4055,-155.2965,-0.35
2018-07-08T12:54:43.130Z,19.41,-155.2631667,0.26
2018-07-08T12:53:38.020Z,19.4308338,-155.2741699,-0.12
2018-07-08T12:52:03.160Z,19.4055,-155.2631667,0.38
2018-07-08T12:50:55.110Z,19.3990002,-155.2683258,0.01
2018-07-08T12:49:27.080Z,19.3968334,-155.2666626,0.25
2018-07-08T12:49:03.330Z,19.4029999,-155.2776642,2.07
2018-07-08T12:46:27.600Z,19.4106674,-155.2786713,1.21
2018-07-08T12:32:14.120Z,19.4244995,-155.2745056,0.64
2018-07-08T12:31:30.850Z,19.3898335,-155.2851715,0.27
2018-07-08T12:29:35.140Z,19.434,-155.2943268,-0.26
2018-07-08T12:28:28.010Z,19.3994999,-155.272995,0.92
2018-07-08T12:24:32.160Z,19.4011669,-155.2918396,1.29
2018-07-08T12:23:37.760Z,19.4163342,-155.2766724,-1.1
2018-07-08T12:23:18.890Z,19.4053326,-155.2833405,1.31
2018-07-08T12:21:05.420Z,19.4069996,-155.2830048,0.35
2018-07-08T12:18:27.860Z,19.4020004,-155.2856598,-0.07
2018-07-08T12:12:50.120Z,19.4138336,-155.2753296,0.78
2018-07-08T12:08:06.780Z,19.4023342,-155.2881622,-0.17
2018-07-08T12:07:14.160Z,19.3913326,-155.2839966,0.17
2018-07-08T12:05:11.230Z,19.3999996,-155.254837,-0.09
2018-07-08T12:05:06.490Z,19.4130001,-155.2725067,1.37
2018-07-08T12:04:31.260Z,19.4300003,-155.2741699,1.1
2018-07-08T11:52:34.150Z,19.4204998,-155.2579956,0.41
2018-07-08T11:51:31.750Z,19.3956661,-155.2671661,0.15
2018-07-08T11:45:47.470Z,19.4274998,-155.2845001,2.19
2018-07-08T11:40:41.240Z,19.3948326,-155.2708282,0.11
2018-07-08T11:38:40.250Z,19.4213333,-155.2779999,0.87
2018-07-08T11:36:50.410Z,19.3985004,-155.2554932,0.51
2018-07-08T11:36:39.020Z,19.4173336,-155.2899933,1.09
2018-07-08T11:35:33.860Z,19.4468327,-155.2398376,14.75
2018-07-08T11:33:46.920Z,19.4111671,-155.2851715,0.02
2018-07-08T11:33:24.970Z,19.387167,-155.283493,0.27
2018-07-08T11:30:43.320Z,19.4171658,-155.2678375,1.41
2018-07-08T11:29:38.720Z,19.4296665,-155.2926636,-0.91
2018-07-08T11:27:18.670Z,19.4055004,-155.2671661,0.75
2018-07-08T11:24:18.870Z,19.4378338,-155.2998352,-1
2018-07-08T11:19:40.960Z,19.4095001,-155.2799988,0.37
2018-07-08T11:14:18.770Z,19.4366665,-155.2740021,-0.91
2018-07-08T11:11:38.860Z,19.4295006,-155.2738342,-1
2018-07-08T11:09:41.730Z,19.4276676,-155.2591705,0.43
2018-07-08T11:08:43.300Z,19.4146671,-155.2693329,1.42
2018-07-08T11:00:06.240Z,19.3981667,-155.2961731,0.03
2018-07-08T10:57:36.360Z,19.3985004,-155.267334,1.63
2018-07-08T10:57:06.290Z,19.3933334,-155.2785034,0.96
2018-07-08T10:55:05.340Z,19.4021664,-155.2873383,0.01
2018-07-08T10:52:49.650Z,19.4101658,-155.2975006,0.31
2018-07-08T10:50:54.480Z,19.4316673,-155.2875061,3.96
2018-07-08T10:46:57.030Z,19.4118328,-155.2803345,0.35
2018-07-08T10:46:45.910Z,19.4151669,-155.2906647,1.35
2018-07-08T10:46:23.220Z,19.4198341,-155.2861633,0.96
2018-07-08T10:44:04.820Z,19.4055004,-155.2871704,0.55
2018-07-08T10:43:47.910Z,19.4169998,-155.280838,-0.03
2018-07-08T10:34:10.360Z,19.4015007,-155.2610016,0.18
2018-07-08T10:24:10.540Z,19.4200001,-155.2570038,0.53
2018-07-08T10:23:56.750Z,19.420166,-155.2554932,0.35
2018-07-08T10:23:42.480Z,19.4018326,-155.2870026,0.71
2018-07-08T10:21:51.230Z,19.3956661,-155.2856598,0.64
2018-07-08T10:20:16.710Z,19.3955002,-155.2653351,0.35
2018-07-08T10:19:45.930Z,19.4011669,-155.255661,0.23
2018-07-08T10:19:00.980Z,19.3991661,-155.2624969,0.05
2018-07-08T10:18:36.710Z,19.4191666,-155.2896729,-0.33
2018-07-08T10:17:57.830Z,19.4096661,-155.2565002,1.68
2018-07-08T10:05:05.260Z,19.3951664,-155.2893372,0.09
2018-07-08T10:03:12.230Z,19.4115009,-155.2478333,0.19
2018-07-08T10:01:35.910Z,19.4273338,-155.2648315,0.66
2018-07-08T10:01:27.030Z,19.432333,-155.2956696,-0.38
2018-07-08T09:54:58.380Z,19.3988342,-155.2935028,0.63
2018-07-08T09:54:27.960Z,19.4216671,-155.2606659,0.55
2018-07-08T09:54:25.870Z,7.2146,94.2885,9.45
2018-07-08T09:53:25.000Z,19.3320007,-155.1828308,-0.13
2018-07-08T09:49:05.540Z,19.3850002,-155.2828369,0.27
2018-07-08T09:43:45.540Z,19.4115009,-155.2866669,0.71
2018-07-08T09:40:27.510Z,19.4173336,-155.2726593,0.39
2018-07-08T09:35:56.170Z,19.4095001,-155.2929993,0.81
2018-07-08T09:35:05.110Z,19.4365005,-155.2696686,2.14
2018-07-08T09:31:40.350Z,19.3996658,-155.2698364,0.05
2018-07-08T09:27:06.440Z,19.4003334,-155.2656708,0.32
2018-07-08T09:26:28.890Z,17.9846,-68.1123,60
2018-07-08T09:23:56.690Z,19.3974991,-155.2618408,1.53
2018-07-08T09:18:29.740Z,19.4206657,-155.27034,1.4
2018-07-08T09:17:57.200Z,19.4300003,-155.2850037,-0.36
2018-07-08T09:16:00.380Z,19.4063339,-155.2866669,-0.18
2018-07-08T09:14:27.420Z,19.4203339,-155.2948303,0.73
2018-07-08T09:09:39.930Z,19.416,-155.2746667,0.68
2018-07-08T09:08:40.310Z,19.3976669,-155.2596741,0.63
2018-07-08T09:07:58.690Z,19.4130001,-155.2773285,0.91
2018-07-08T09:07:11.670Z,19.4296665,-155.274826,-0.5
2018-07-08T09:06:16.310Z,19.3901672,-155.2786713,0.23
2018-07-08T09:05:15.030Z,19.4039993,-155.2608337,0.32
2018-07-08T09:04:09.040Z,19.3955002,-155.2733307,1.04
2018-07-08T09:01:34.180Z,19.434166,-155.3175049,-0.44
2018-07-08T08:56:54.640Z,19.4121666,-155.2698364,0.58
2018-07-08T08:53:55.050Z,19.3918343,-155.2825012,0.09
2018-07-08T08:51:36.780Z,19.4160004,-155.2806702,-0.97
2018-07-08T08:50:32.260Z,19.4256668,-155.306839,-1.16
2018-07-08T08:50:08.760Z,19.4083328,-155.2695007,-0.97
2018-07-08T08:48:41.020Z,19.3996658,-155.2686615,0.85
2018-07-08T08:40:49.610Z,19.4120007,-155.2684937,0.09
2018-07-08T08:37:51.850Z,19.3920002,-155.2878265,0.32
2018-07-08T08:35:18.380Z,19.420166,-155.27034,0.65
2018-07-08T08:34:40.730Z,17.8486,-68.4211,10
2018-07-08T08:33:33.480Z,19.3990002,-155.2676697,0.1
2018-07-08T08:25:45.310Z,19.2721672,-155.4006653,34.89
2018-07-08T08:25:17.600Z,58.5516,163.3412,70.15
2018-07-08T08:16:25.580Z,19.4318333,-155.2833405,-1.13
2018-07-08T08:14:37.160Z,19.4273338,-155.2663269,0.69
2018-07-08T08:11:05.810Z,19.4158325,-155.2646637,-0.21
2018-07-08T08:10:20.050Z,-38.1909,176.4102,172.22
2018-07-08T08:09:12.350Z,17.8843,-65.4413,5
2018-07-08T08:08:49.540Z,19.3990002,-155.2689972,0.34
2018-07-08T08:06:50.680Z,19.4111671,-155.2879944,-0.04
2018-07-08T08:05:17.980Z,19.3985004,-155.2736664,1.18
2018-07-08T08:03:25.080Z,19.3985004,-155.2908325,0.8
2018-07-08T08:01:30.630Z,19.3939991,-155.274826,0.88
2018-07-08T07:59:32.100Z,19.4074993,-155.2851715,0.12
2018-07-08T07:57:52.270Z,19.4048328,-155.2603302,0.38
2018-07-08T07:57:15.530Z,19.425333,-155.2839966,0.79
2018-07-08T07:52:12.790Z,19.4031658,-155.2855072,1.16
2018-07-08T07:49:10.270Z,19.4160004,-155.2716675,0.11
2018-07-08T07:44:38.820Z,19.3994999,-155.2884979,-0.08
2018-07-08T07:43:09.080Z,19.4025002,-155.2761688,0.4
2018-07-08T07:41:32.260Z,19.3876667,-155.2828369,1.15
2018-07-08T07:41:26.820Z,19.399334,-155.2641602,-0.14
2018-07-08T07:40:19.120Z,19.4238338,-155.2931671,0.26
2018-07-08T07:37:47.490Z,19.3964996,-155.2935028,1.36
2018-07-08T07:37:42.860Z,19.4023342,-155.2871704,0.96
2018-07-08T07:34:20.930Z,19.3773327,-155.2998352,-0.12
2018-07-08T07:33:19.420Z,19.4243336,-155.2716675,0.63
2018-07-08T07:30:08.240Z,19.3964996,-155.260498,-0.21
2018-07-08T07:30:00.860Z,19.4333324,-155.2851715,-1.15
2018-07-08T07:22:31.010Z,19.4213333,-155.3056641,-1.09
2018-07-08T07:19:08.300Z,19.4020004,-155.272171,-0.58
2018-07-08T07:17:35.580Z,19.3953342,-155.2745056,0.71
2018-07-08T07:17:16.710Z,19.4139996,-155.2929993,0.27
2018-07-08T07:15:32.880Z,19.3999996,-155.2743378,1.27
2018-07-08T07:02:18.420Z,19.3961658,-155.2583313,0.09
2018-07-08T07:00:33.970Z,19.4123325,-155.2754974,0.47
2018-07-08T07:00:11.630Z,19.4284992,-155.2768402,0.48
2018-07-08T06:57:16.600Z,19.4076672,-155.2565002,0.51
2018-07-08T06:55:55.330Z,19.4213333,-155.272995,1.15
2018-07-08T06:54:08.730Z,19.4198341,-155.2766724,0.76
2018-07-08T06:53:45.390Z,19.421833,-155.2839966,0.11
2018-07-08T06:51:20.790Z,19.3915005,-155.2774963,0.69
2018-07-08T06:49:46.880Z,19.4093342,-155.2568359,1.68
2018-07-08T06:48:53.280Z,19.3973331,-155.267334,0.95
2018-07-08T06:45:40.930Z,34.995,135.5454,10
2018-07-08T06:44:31.810Z,19.4169998,-155.2731628,1.44
2018-07-08T06:43:44.410Z,19.4503326,-155.277832,0.18
2018-07-08T06:39:56.970Z,19.4028339,-155.2596741,0.15
2018-07-08T06:37:15.740Z,19.4068336,-155.2856598,-0.32
2018-07-08T06:28:52.130Z,19.4093342,-155.2915039,0.73
2018-07-08T06:28:01.180Z,19.4103336,-155.2861633,0.36
2018-07-08T06:26:52.760Z,19.4004993,-155.2613373,0.06
2018-07-08T06:22:58.190Z,19.4143333,-155.2875061,0.33
2018-07-08T06:22:29.360Z,19.3866673,-155.2696686,1.66
2018-07-08T06:08:40.790Z,19.441,-155.2996674,-1.18
2018-07-08T06:04:19.600Z,19.4193325,-155.2618408,0.79
2018-07-08T06:03:47.010Z,19.4048328,-155.2798309,1.3
2018-07-08T06:01:47.460Z,19.4033337,-155.2666626,0.64
2018-07-08T06:00:41.150Z,19.4041672,-155.2881622,0.1
2018-07-08T05:57:59.440Z,19.4056664,-155.2819977,0.45
2018-07-08T05:57:14.780Z,19.4130001,-155.2728271,0.59
2018-07-08T05:56:25.550Z,19.399334,-155.2720032,-0.66
2018-07-08T05:51:58.670Z,19.2660007,-155.4151611,32.87
2018-07-08T05:47:03.070Z,19.4018326,-155.2668304,-0.08
2018-07-08T05:44:02.450Z,19.4311676,-155.2819977,-0.09
2018-07-08T05:41:13.460Z,19.4101658,-155.2708282,1.64
2018-07-08T05:33:45.300Z,19.4208336,-155.2649994,2.03
2018-07-08T05:29:07.330Z,19.4126663,-155.2731628,0.99
2018-07-08T05:25:35.780Z,19.4165001,-155.2898407,1.34
2018-07-08T05:22:51.780Z,19.4111671,-155.2701721,1.26
2018-07-08T05:21:28.760Z,19.4276676,-155.2554932,0.06
2018-07-08T05:19:38.720Z,19.3938332,-155.2924957,0.95
2018-07-08T05:17:16.130Z,19.4044991,-155.2940063,0.43
2018-07-08T05:16:46.540Z,19.3904991,-155.2695007,0.32
2018-07-08T05:14:43.370Z,19.388834,-155.2828369,0.18
2018-07-08T05:08:40.690Z,19.4093342,-155.2819977,0.36
2018-07-08T05:08:34.750Z,19.4251671,-155.283493,-0.05
2018-07-08T05:07:57.370Z,19.4148331,-155.2961731,1.04
2018-07-08T05:03:02.460Z,19.4244995,-155.2615051,0.56
2018-07-08T04:57:02.930Z,19.4016666,-155.2621613,0.84
2018-07-08T04:56:58.320Z,19.4039993,-155.2765045,0.5
2018-07-08T04:56:23.850Z,19.3921661,-155.2861633,0.33
2018-07-08T04:54:44.620Z,19.4130001,-155.2318268,0.82
2018-07-08T04:50:44.990Z,19.4138336,-155.277832,0.15
2018-07-08T04:45:37.080Z,19.4178333,-155.2701721,0.1
2018-07-08T04:45:19.200Z,19.4331665,-155.2875061,-0.21
2018-07-08T04:39:58.700Z,19.4036674,-155.2689972,0.39
2018-07-08T04:30:26.710Z,19.3969994,-155.2711639,0.6
2018-07-08T04:21:24.060Z,19.3994999,-155.260498,-0.87
2018-07-08T04:20:42.900Z,19.3764992,-155.2929993,-0.87
2018-07-08T04:17:19.600Z,19.4178333,-155.277832,0.04
2018-07-08T04:13:55.270Z,19.3852,-155.2449,1.53
2018-07-08T04:13:25.110Z,27.7815,76.1494,10
2018-07-08T04:12:07.890Z,19.4185009,-155.272995,1.12
2018-07-08T04:11:27.680Z,19.4125004,-155.2928314,0.25
2018-07-08T04:10:08.760Z,19.4133339,-155.2831726,0.46
2018-07-08T04:08:26.030Z,19.4318333,-155.3023376,-0.68
2018-07-08T04:05:49.140Z,19.3947,-155.27,5
2018-07-08T04:04:52.450Z,19.3951664,-155.2756653,0.89
2018-07-08T04:03:58.480Z,19.3994999,-155.2696686,0.07
2018-07-08T04:01:23.300Z,19.4069996,-155.2648315,0.52
2018-07-08T04:00:05.610Z,19.3928337,-155.2791595,3.6
2018-07-08T03:58:45.570Z,19.4081669,-155.2743378,0.48
2018-07-08T03:55:43.240Z,19.4251671,-155.2746735,0.31
2018-07-08T03:46:01.140Z,19.4628334,-154.8863373,-0.18
2018-07-08T03:36:29.420Z,19.4309998,-155.2823334,-0.79
2018-07-08T03:34:10.150Z,19.4160004,-155.2761688,-0.59
2018-07-08T03:34:09.060Z,19.4196663,-155.277832,0.51
2018-07-08T03:33:43.550Z,19.3855,-155.2998352,0.31
2018-07-08T03:31:37.450Z,19.4136658,-155.2868347,0.82
2018-07-08T03:29:15.820Z,18.2733,-67.0551,23
2018-07-08T03:28:06.450Z,19.4198341,-155.272171,-0.17
2018-07-08T03:25:57.750Z,19.4319992,-155.2845001,-0.64
2018-07-08T03:24:46.180Z,19.3916664,-155.2603302,-0.44
2018-07-08T03:23:38.960Z,19.4029999,-155.2713318,1.03
2018-07-08T03:21:27.390Z,19.4018326,-155.2676697,0.42
2018-07-08T03:21:19.460Z,19.3980007,-155.2601624,-0.24
2018-07-08T03:15:30.780Z,19.4235001,-155.2554932,0.48
2018-07-08T03:14:52.200Z,19.4136658,-155.2766724,0.43
2018-07-08T03:12:41.680Z,19.3978329,-155.2723389,0.13
2018-07-08T03:12:09.970Z,19.4003334,-155.3041687,0.76
2018-07-08T03:06:26.510Z,19.4023342,-155.2711639,1.04
2018-07-08T03:01:32.070Z,19.4256668,-155.2891693,0.37
2018-07-08T02:55:29.050Z,19.3959999,-155.277832,0.46
2018-07-08T02:53:46.700Z,19.4026661,-155.2595062,0.56
2018-07-08T02:53:15.170Z,19.3976669,-155.2726593,0.11
2018-07-08T02:49:43.940Z,19.4204998,-155.2726593,1.02
2018-07-08T02:48:49.560Z,19.4274998,-155.2545013,0.26
2018-07-08T02:47:08.480Z,19.4314995,-155.2794952,-0.11
2018-07-08T02:47:07.420Z,19.4076672,-155.2810059,0.54
2018-07-08T02:45:13.120Z,19.3059998,-155.2163391,1.42
2018-07-08T02:45:04.150Z,19.4115009,-155.2823334,0.06
2018-07-08T02:43:44.840Z,19.423666,-155.2751617,0.33
2018-07-08T02:43:11.510Z,19.3941669,-155.2740021,1.35
2018-07-08T02:42:25.570Z,19.3899994,-155.2988281,0.11
2018-07-08T02:41:17.560Z,19.4363327,-155.2401733,1.62
2018-07-08T02:36:16.940Z,19.1081,-66.4636,14
2018-07-08T02:32:19.420Z,19.4018326,-155.2465057,-1.08
2018-07-08T02:27:38.620Z,19.4069996,-155.2689972,0.62
2018-07-08T02:26:42.210Z,19.4151669,-155.2666626,0
2018-07-08T02:24:10.430Z,19.3994999,-155.2669983,0.34
2018-07-08T02:22:52.220Z,19.4326668,-155.2906647,-0.02
2018-07-08T02:22:16.010Z,19.3959999,-155.27034,0.08
2018-07-08T02:20:30.260Z,19.4134998,-155.287674,1.38
2018-07-08T02:11:18.170Z,19.3946667,-155.2668304,0.46
2018-07-08T02:07:20.360Z,19.4260006,-155.2668304,0.73
2018-07-08T01:50:36.290Z,19.4101658,-155.2801666,0.67
2018-07-08T01:50:03.610Z,19.4231663,-155.2911682,0.51
2018-07-08T01:47:18.000Z,19.425333,-155.2774963,0.04
2018-07-08T01:47:03.030Z,19.4016666,-155.2781677,1.43
2018-07-08T01:45:58.090Z,19.421833,-155.2669983,0.17
2018-07-08T01:45:41.030Z,19.399334,-155.315506,0
2018-07-08T01:43:09.100Z,19.4176674,-155.2794952,-0.33
2018-07-08T01:40:06.690Z,19.4068336,-155.264328,-0.21
2018-07-08T01:35:19.620Z,19.4011669,-155.2661591,0.41
2018-07-08T01:32:10.310Z,19.3978329,-155.2871704,0.68
2018-07-08T01:29:39.320Z,19.3971672,-155.2740021,1.54
2018-07-08T01:23:49.300Z,19.4101658,-155.2689972,0.77
2018-07-08T01:23:12.950Z,19.4144993,-155.2745056,-0.96
2018-07-08T01:23:12.300Z,19.4174995,-155.274826,-0.34
2018-07-08T01:17:56.990Z,19.4009991,-155.2754974,1.21
2018-07-08T01:17:27.550Z,19.4023342,-155.2851715,0.8
2018-07-08T01:12:43.180Z,19.3946667,-155.2731628,2.08
2018-07-08T01:09:41.550Z,19.3981667,-155.2728271,0.63
2018-07-08T01:09:09.650Z,19.3991661,-155.2716675,0.39
2018-07-08T01:08:29.130Z,-21.3075,168.4069,10
2018-07-08T01:06:02.390Z,19.3976669,-155.2608337,0.19
2018-07-08T01:05:57.320Z,19.4123325,-155.2718353,1.23
2018-07-08T01:01:07.650Z,19.4081669,-155.2823334,1
2018-07-08T00:59:22.460Z,19.4251671,-155.2664948,0.62
2018-07-08T00:57:31.830Z,19.4020004,-155.2649994,0.13
2018-07-08T00:56:46.800Z,19.4333324,-155.287674,-1.13
2018-07-08T00:49:02.020Z,19.4009991,-155.2819977,-0.16
2018-07-08T00:43:32.390Z,19.4153333,-155.2781667,0.35
2018-07-08T00:43:21.420Z,19.4131667,-155.2626667,0.46
2018-07-08T00:41:52.090Z,19.4096661,-155.2831726,0.36
2018-07-08T00:39:34.510Z,19.4156666,-155.2734985,0.07
2018-07-08T00:37:47.300Z,19.4273338,-155.2911682,0.03
2018-07-08T00:36:57.810Z,19.3964996,-155.2598267,0.17
2018-07-08T00:34:57.610Z,19.4225006,-155.2708282,-0.58
2018-07-08T00:34:29.320Z,19.4158325,-155.2613373,0.51
2018-07-08T00:33:23.140Z,19.3988342,-155.2788391,1.74
2018-07-08T00:32:06.310Z,19.3983326,-155.2698364,0.31
2018-07-08T00:31:59.580Z,19.3741665,-155.2855072,5.53
2018-07-08T00:25:14.910Z,19.3969994,-155.2641602,0.76
2018-07-08T00:20:22.270Z,19.3941669,-155.2798309,0.93
2018-07-08T00:19:54.700Z,19.4074993,-155.2904968,1.28
2018-07-08T00:14:38.220Z,19.4091663,-155.2745056,0.87
2018-07-08T00:12:37.310Z,19.4303341,-155.2991638,-1.15
2018-07-08T00:11:10.150Z,19.3920002,-155.2559967,0.85
2018-07-08T00:10:07.290Z,19.4221668,-155.2745056,2.64
2018-07-08T00:09:15.920Z,19.3968334,-155.2554932,-0.15
2018-07-08T00:07:48.390Z,19.4073334,-155.2923279,-0.34
2018-07-08T00:07:39.170Z,19.3990002,-155.2698364,0.35
2018-07-08T00:03:54.730Z,19.4016666,-155.2716675,0.98
2018-07-07T23:58:23.090Z,19.4256668,-155.2680054,-0.25
2018-07-07T23:58:12.180Z,19.3999996,-155.2825012,0.3
2018-07-07T23:52:05.220Z,19.4009991,-155.253006,-0.18
2018-07-07T23:50:04.360Z,19.4179993,-155.27034,1.22
2018-07-07T23:48:40.190Z,19.4195004,-155.2814941,1.08
2018-07-07T23:46:10.400Z,19.3998337,-155.2678375,-0.45
2018-07-07T23:45:53.350Z,19.3961658,-155.27034,0.74
2018-07-07T23:43:54.530Z,19.4176674,-155.260498,1.23
2018-07-07T23:43:31.400Z,19.4596672,-155.212326,0.76
2018-07-07T23:39:54.040Z,19.4136658,-155.2871704,1.75
2018-07-07T23:35:54.830Z,19.3939991,-155.2839966,0.18
2018-07-07T23:33:00.320Z,19.4073334,-155.2483368,-0.29
2018-07-07T23:32:26.070Z,19.4349995,-155.2898407,0.14
2018-07-07T23:28:07.980Z,19.4244995,-155.2655029,0.23
2018-07-07T23:27:05.650Z,19.4118328,-155.2771606,0.97
2018-07-07T23:23:41.590Z,18.8955002,-155.4494934,34.09
2018-07-07T23:22:41.960Z,19.4053326,-155.2664948,0.71
2018-07-07T23:00:54.100Z,19.3956661,-155.2754974,-0.16
2018-07-07T23:00:42.980Z,19.4064999,-155.2644958,1.16
2018-07-07T22:57:09.780Z,19.4311676,-155.2878265,-0.56
2018-07-07T22:56:51.840Z,19.4015007,-155.2910004,0.52
2018-07-07T22:55:32.250Z,19.4188328,-155.2698364,0
2018-07-07T22:52:24.760Z,19.3955002,-155.2623291,-0.51
2018-07-07T22:51:41.500Z,19.4200001,-155.3029938,-0.56
2018-07-07T22:50:09.690Z,19.3999996,-155.2741699,1.27
2018-07-07T22:48:45.360Z,19.4193325,-155.2738342,0.31
2018-07-07T22:44:49.000Z,19.4174995,-155.241333,4.98
2018-07-07T22:40:40.240Z,19.4056664,-155.2773285,0.23
2018-07-07T22:39:09.860Z,19.3983326,-155.2708282,-0.03
2018-07-07T22:36:16.970Z,19.4163342,-155.2740021,0.64
2018-07-07T22:33:45.710Z,19.4056664,-155.2655029,0.76
2018-07-07T22:29:12.280Z,19.3961658,-155.2736664,0.92
2018-07-07T22:25:57.390Z,0.3907,98.4658,50.24
2018-07-07T22:23:58.790Z,19.4113331,-155.2714996,0.72
2018-07-07T22:23:33.420Z,19.4055004,-155.2485046,0.76
2018-07-07T22:21:12.310Z,19.4038334,-155.2833405,0.07
2018-07-07T22:20:35.680Z,19.4274998,-155.261673,0.49
2018-07-07T22:18:13.900Z,19.4001675,-155.2541656,0.11
2018-07-07T22:15:59.030Z,19.4206657,-155.2791595,1.26
2018-07-07T22:14:15.810Z,19.3976669,-155.2768402,1.51
2018-07-07T22:06:57.990Z,19.4161663,-155.283493,0.86
2018-07-07T22:01:56.350Z,19.3983326,-155.279007,0.75
2018-07-07T21:59:50.350Z,19.4008331,-155.2615051,0.05
2018-07-07T21:58:20.590Z,19.4193325,-155.280838,0.98
2018-07-07T21:50:12.550Z,36.9904,-97.4976,5.2
2018-07-07T21:38:26.200Z,19.4118328,-155.2661591,0.36
2018-07-07T21:35:44.020Z,19.4128342,-155.2765045,0.27
2018-07-07T21:35:17.490Z,19.4008331,-155.2875061,0.11
2018-07-07T21:33:49.600Z,-30.6134,-178.0234,34.46
2018-07-07T21:29:36.130Z,19.3999996,-155.2653351,0.4
2018-07-07T21:29:33.300Z,19.3968334,-155.2754974,0.41
2018-07-07T21:27:22.840Z,19.3990002,-155.2675018,0.51
2018-07-07T21:24:09.940Z,19.4266663,-155.2695007,0.89
2018-07-07T21:23:01.720Z,19.395834,-155.2763367,1.1
2018-07-07T21:22:31.880Z,19.421833,-155.2628326,0.44
2018-07-07T21:19:18.730Z,19.4268341,-155.2918396,0.24
2018-07-07T21:16:05.470Z,19.3964996,-155.2523346,-1.05
2018-07-07T21:14:36.200Z,19.4104996,-155.2801666,0.99
2018-07-07T21:14:21.980Z,19.3964996,-155.2881622,0.29
2018-07-07T21:12:07.010Z,19.3959999,-155.2944946,0.2
2018-07-07T21:10:47.330Z,19.4021664,-155.2668304,0.29
2018-07-07T21:01:06.500Z,19.4163342,-155.2683258,0.4
2018-07-07T20:56:54.650Z,19.3969994,-155.2680054,-0.48
2018-07-07T20:46:12.640Z,19.4076672,-155.2763367,1.41
2018-07-07T20:38:09.600Z,19.4198341,-155.2573395,0.44
2018-07-07T20:35:20.170Z,19.421833,-155.2731628,0.04
2018-07-07T20:32:25.230Z,19.4018326,-155.2708282,-0.21
2018-07-07T20:29:12.290Z,19.3931675,-155.2708282,-0.4
2018-07-07T20:27:22.230Z,19.3985004,-155.2663269,0.38
2018-07-07T20:23:57.250Z,19.4128342,-155.2696686,0.3
